Date,JPM,GS,BAC
2022-07-19,106.47689819335938,293.857421875,30.775049209594727
2022-07-20,106.45832061767578,296.998779296875,30.78428077697754
2022-07-21,107.18328857421875,301.70159912109375,31.051883697509766
2022-07-22,106.66279602050781,299.2901306152344,30.848873138427734
2022-07-25,107.09033966064453,299.4656982421875,31.12571144104004
2022-07-26,105.4173355102539,294.3193359375,30.498205184936523
2022-07-27,107.10892486572266,299.8537292480469,30.996519088745117
2022-07-28,106.70927429199219,304.076171875,30.74736785888672
2022-07-29,107.220458984375,308.0305480957031,31.199541091918945
2022-08-01,106.15160369873047,306.8201904296875,31.107254028320312
2022-08-02,104.4971923828125,302.9397277832031,30.488983154296875
2022-08-03,105.59393310546875,307.82733154296875,31.04265785217285
2022-08-04,104.43213653564453,306.626220703125,30.821191787719727
2022-08-05,107.59223937988281,309.2132568359375,31.337949752807617
2022-08-08,106.2817153930664,309.222412109375,30.904239654541016
2022-08-09,107.23904418945312,311.0148620605469,31.301036834716797
2022-08-10,110.03666687011719,321.4460754394531,32.362247467041016
2022-08-11,111.6631851196289,324.9292907714844,33.13739776611328
2022-08-12,113.51277923583984,326.9065856933594,33.49728012084961
2022-08-15,113.81951141357422,328.78216552734375,33.451141357421875
2022-08-16,114.90695190429688,327.9690856933594,33.81102752685547
2022-08-17,113.94031524658203,326.8326110839844,33.59878158569336
2022-08-18,113.0573501586914,327.5532531738281,33.47882080078125
2022-08-19,110.25973510742188,322.70263671875,32.74059295654297
2022-08-22,108.43803405761719,316.3736877441406,32.03927230834961
2022-08-23,107.3691635131836,314.30413818359375,31.75320816040039
2022-08-24,107.6294174194336,315.9302062988281,31.854717254638672
2022-08-25,110.18537902832031,320.1341247558594,32.426841735839844
2022-08-26,106.57913970947266,310.8116149902344,31.402538299560547
